ID,Brand,Category,Name,Price,Image URL
53,BOSS,Trousers,Slim-fit trousers in stretch cotton with comfort waistband,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453780_402_350?$large$=&fit=crop%2C1&align=1%2C1
54,BOSS,Trousers,Extra-slim-fit stretch-cotton trousers with monogram lining,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454408_410_350?$large$=&fit=crop%2C1&align=1%2C1
55,BOSS,Trousers,Extra-slim-fit stretch-cotton trousers with micro pattern,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454426_428_350?$large$=&fit=crop%2C1&align=1%2C1
56,BOSS,Trousers,Relaxed-fit cropped trousers in stretch fabric,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453828_100_350?$large$=&fit=crop%2C1&align=1%2C1
57,BOSS,Trousers,Slim-fit trousers in cotton and virgin wool,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453699_492_350?$large$=&fit=crop%2C1&align=1%2C1
58,BOSS,Trousers,Tapered-fit trousers with contrast trim and exclusive logo,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50458885_404_350?$large$=&fit=crop%2C1&align=1%2C1
59,BOSS,Trousers,Slim-fit trousers with drawstring waist,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453723_301_350?$large$=&fit=crop%2C1&align=1%2C1
60,BOSS,Trousers,Slim-fit chinos in stretch-cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50410310_032_350?$large$=&fit=crop%2C1&align=1%2C1
61,BOSS,Trousers,Slim-fit trousers in travel-friendly stretch twill,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50437895_050_350?$large$=&fit=crop%2C1&align=1%2C1
62,BOSS,Trousers,Slim-fit trousers in water-repellent technical twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50430357_100_350?$large$=&fit=crop%2C1&align=1%2C1
63,BOSS,Trousers,Tapered-fit trousers with contrast trim and exclusive logo,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50458885_680_350?$large$=&fit=crop%2C1&align=1%2C1
64,BOSS,Trousers,Slim-fit chinos in structured stretch cotton,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452806_118_350?$large$=&fit=crop%2C1&align=1%2C1
65,BOSS,Trousers,Regular-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379154_012_350?$large$=&fit=crop%2C1&align=1%2C1
66,BOSS,Trousers,Regular-fit trousers in virgin-wool serge,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50318825_021_350?$large$=&fit=crop%2C1&align=1%2C1
67,BOSS,Trousers,Slim-fit trousers in virgin-wool serge,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50318499_401_350?$large$=&fit=crop%2C1&align=1%2C1
68,BOSS,Trousers,Slim-fit trousers in knitted stretch fabric,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452830_001_350?$large$=&fit=crop%2C1&align=1%2C1
69,BOSS,Trousers,Micro-patterned slim-fit chinos in bicoloured stretch cotton,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448724_268_350?$large$=&fit=crop%2C1&align=1%2C1
70,BOSS,Trousers,Plain-check slim-fit trousers in virgin wool,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450240_497_350?$large$=&fit=crop%2C1&align=1%2C1
71,BOSS,Trousers,Extra-slim-fit trousers in patterned stretch fabric,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454314_001_350?$large$=&fit=crop%2C1&align=1%2C1
72,BOSS,Trousers,Slim-fit trousers in water-repellent technical twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50430357_439_350?$large$=&fit=crop%2C1&align=1%2C1
73,BOSS,Trousers,Relaxed-fit shorts in stretch cotton,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50460023_350_350?$large$=&fit=crop%2C1&align=1%2C1
74,BOSS,Trousers,Slim-fit trousers in virgin-wool serge,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50318499_001_350?$large$=&fit=crop%2C1&align=1%2C1
75,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_224_350?$large$=&fit=crop%2C1&align=1%2C1
76,BOSS,Trousers,Slim-fit trousers in virgin wool with drawstring waist,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50403896_401_350?$large$=&fit=crop%2C1&align=1%2C1
77,BOSS,Trousers,Slim-fit trousers in water-repellent technical twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50430357_028_350?$large$=&fit=crop%2C1&align=1%2C1
78,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_342_350?$large$=&fit=crop%2C1&align=1%2C1
79,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_610_350?$large$=&fit=crop%2C1&align=1%2C1
80,BOSS,Trousers,Tapered-fit trousers in micro-structured super-stretch fabric,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449678_001_350?$large$=&fit=crop%2C1&align=1%2C1
81,BOSS,Trousers,Tapered-fit chinos in brushed stretch-cotton satin,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442037_489_350?$large$=&fit=crop%2C1&align=1%2C1
82,BOSS,Trousers,Slim-fit trousers in micro-patterned stretch fabric,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452663_402_350?$large$=&fit=crop%2C1&align=1%2C1
83,BOSS,Trousers,Washable slim-fit trousers in stretch cotton,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450182_402_350?$large$=&fit=crop%2C1&align=1%2C1
84,BOSS,Trousers,Slim-fit chinos in stretch cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325936_118_350?$large$=&fit=crop%2C1&align=1%2C1
85,BOSS,Trousers,Slim-fit chinos in micro-patterned stretch cotton,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448725_402_350?$large$=&fit=crop%2C1&align=1%2C1
86,BOSS,Trousers,"Knitted tracksuit bottoms in virgin wool, cotton and cashmere","
HK$ 3,200.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50461039_061_350?$large$=&fit=crop%2C1&align=1%2C1
87,BOSS,Trousers,Slim-fit trousers in a wool blend with drawstring waist,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449207_402_350?$large$=&fit=crop%2C1&align=1%2C1
88,BOSS,Trousers,Slim-fit trousers in virgin wool with drawstring waist,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50403896_001_350?$large$=&fit=crop%2C1&align=1%2C1
89,BOSS,Trousers,Extra-slim-fit trousers with front pleats,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450610_001_350?$large$=&fit=crop%2C1&align=1%2C1
90,BOSS,Trousers,Slim-fit trousers in stretch wool with silk,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449165_609_350?$large$=&fit=crop%2C1&align=1%2C1
91,BOSS,Trousers,Slim-fit trousers in structured stretch cotton,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447768_342_350?$large$=&fit=crop%2C1&align=1%2C1
92,BOSS,Trousers,Slim-fit trousers in a wool blend with drawstring waist,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449207_417_350?$large$=&fit=crop%2C1&align=1%2C1
93,BOSS,Trousers,Drawstring-waist relaxed-fit trousers in herringbone structure,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442767_404_350?$large$=&fit=crop%2C1&align=1%2C1
94,BOSS,Trousers,Slim-fit trousers in a cotton blend with taped pockets,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50424903_100_350?$large$=&fit=crop%2C1&align=1%2C1
95,BOSS,Trousers,Slim-fit trousers in virgin-wool serge,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50318499_021_350?$large$=&fit=crop%2C1&align=1%2C1
96,BOSS,Trousers,Slim-fit trousers in water-repellent stretch monofibre,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450047_410_350?$large$=&fit=crop%2C1&align=1%2C1
97,BOSS,Trousers,Regular-fit trousers in a stretch-cotton blend,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50430408_001_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
98,BOSS,Trousers,Slim-fit trousers in water-repellent stretch monofibre,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450047_315_350?$large$=&fit=crop%2C1&align=1%2C1
99,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_489_350?$large$=&fit=crop%2C1&align=1%2C1
100,BOSS,Trousers,Micro-patterned slim-fit chinos in bicoloured stretch cotton,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448724_001_350?$large$=&fit=crop%2C1&align=1%2C1
101,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_250_350?$large$=&fit=crop%2C1&align=1%2C1
102,BOSS,Trousers,Slim-fit water-repellent trousers in stretch fabric,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447929_410_350?$large$=&fit=crop%2C1&align=1%2C1
103,BOSS,Trousers,Tapered-fit trousers in micro-patterned stretch fabric,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442599_001_350?$large$=&fit=crop%2C1&align=1%2C1
