ID,Brand,Category,Name,Price,Image URL
50,BOSS,Men's T-Shirts,Crew-neck T-shirt in pure cotton with liquid finishing,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379310_100_350?$large$=&fit=crop%2C1&align=1%2C1
51,BOSS,Men's T-Shirts,Logo T-shirt in pure cotton with liquid finishing,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50333808_100_350?$large$=&fit=crop%2C1&align=1%2C1
52,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in stretch cotton with layered logo,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50418749_689_350?$large$=&fit=crop%2C1&align=1%2C1
53,BOSS,Men's T-Shirts,Cotton-jersey T-shirt with leaf graphic in mixed prints,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452942_100_350?$large$=&fit=crop%2C1&align=1%2C1
54,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in paper-touch cotton with logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452920_100_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
55,BOSS,Men's T-Shirts,Crew-neck T-shirt in mercerised cotton with logo print,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453284_100_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
56,BOSS,Men's T-Shirts,Regular-fit T-shirt in pure cotton with bleach spray,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450094_001_350?$large$=&fit=crop%2C1&align=1%2C1
57,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in organic cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457641_404_350?$large$=&fit=crop%2C1&align=1%2C1
58,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in stretch cotton with layered logo,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50418749_224_350?$large$=&fit=crop%2C1&align=1%2C1
59,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in stretch cotton with layered logo,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50418749_428_350?$large$=&fit=crop%2C1&align=1%2C1
60,BOSS,Men's T-Shirts,Crew-neck T-shirt in mercerised cotton with logo print,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453284_001_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
61,BOSS,Men's T-Shirts,Regular-fit T-shirt in cotton jersey with logo artwork,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453672_402_350?$large$=&fit=crop%2C1&align=1%2C1
62,BOSS,Men's T-Shirts,Crew-neck T-shirt in yarn-dyed single jersey,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50385281_428_350?$large$=&fit=crop%2C1&align=1%2C1
63,BOSS,Men's T-Shirts,Crew-neck T-shirt in Pima cotton with photographic print,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453656_101_350?$large$=&fit=crop%2C1&align=1%2C1
64,BOSS,Men's T-Shirts,Cotton-blend T-shirt with bubble-jacquard structure,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452680_402_350?$large$=&fit=crop%2C1&align=1%2C1
65,BOSS,Men's T-Shirts,Cotton-blend T-shirt with bubble-jacquard structure,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452680_118_350?$large$=&fit=crop%2C1&align=1%2C1
